location,Date,level_B1,level_B2,level_DO,level_NH3,level_Pb,level_SO4,level_TOC
Y,2018-12-07,132.891848,91.883195,9.73154,0.09370059,4.14086,44.11834,5
Y,2018-12-08,179.5008,229.952787,8.184475,0.07988777,5.903973,231.0648,6
Y,2018-12-09,107.925487,129.781538,8.87459,0.09366101,7.252491,5.347976,5
Y,2018-12-10,96.298849,157.42021,7.550162,0.06930082,5.638624,119.5201,7
Y,2018-12-11,167.762857,163.110467,7.529796,0.08974842,5.606211,74.17107,4
Y,2018-12-12,46.575481,140.112747,9.209709,0.1173363,8.868091,98.16102,3
Y,2018-12-13,88.144243,162.440447,9.245133,0.08789532,7.460274,56.14519,5
Y,2018-12-14,157.149274,195.172601,9.333722,0.09572308,5.664424,110.8232,8
Y,2018-12-15,159.478326,144.064113,8.165449,0.1031199,8.003537,182.5787,10
Y,2018-12-16,109.220094,150.3357,8.92695,0.1069532,4.205675,51.39889,5
Y,2018-12-17,118.613096,149.389129,9.417541,0.08671232,8.187454,127.6518,5
Y,2018-12-18,169.074442,124.008917,8.451668,0.09051005,8.300312,57.91927,7
Y,2018-12-19,141.636037,109.077622,9.189814,0.1096946,6.598156,54.45089,1
Y,2018-12-20,197.487604,116.022759,9.081526,0.09297367,8.955235,72.96931,5
Y,2018-12-21,168.877119,154.003384,9.380779,0.09408735,3.206316,99.05285,3
Y,2018-12-22,114.64208,200.93447,9.109264,0.07580504,5.28748,13.52996,14
Y,2018-12-23,159.2097,111.123992,9.168387,0.09475489,7.249684,2.163928,10
Y,2018-12-24,166.00741,183.474875,9.868072,0.1050943,8.998878,124.2502,7
Y,2018-12-25,67.969966,147.604213,9.100893,0.09570576,4.55398,4.649685,6
Y,2018-12-26,114.129508,209.679316,8.283149,0.08871627,8.159813,10.44539,6
Y,2018-12-27,188.330784,186.898736,10.14181,0.09574797,8.277015,61.04129,5
Y,2018-12-28,45.669379,140.80848,7.946648,0.1054848,5.925832,123.8855,8
Y,2018-12-29,199.104506,203.025018,10.11469,0.08582715,4.036698,15.65785,3
Y,2018-12-30,160.734573,130.379927,9.86236,0.08199506,3.001806,26.91641,1
Y,2018-12-31,154.47715,126.990042,7.704478,0.0924257,5.061144,63.40993,8
Y,2019-01-01,119.595966,152.056663,9.124044,0.1075067,4.197983,45.33435,5
Y,2019-01-02,106.608768,112.916527,8.315806,0.09663048,7.266976,75.55394,4
Y,2019-01-03,130.928435,94.13103,8.803311,0.09333066,4.357366,89.75854,2
Y,2019-01-04,121.115352,158.927353,9.132819,0.09714891,7.141106,2.883534,2
Y,2019-01-05,166.088413,85.503343,9.194602,0.08620577,5.257365,36.33943,4
Y,2019-01-06,185.479505,138.643285,7.949211,0.1008726,8.516862,2.518408,7
Y,2019-01-07,136.773584,127.145462,9.178981,0.08703666,5.697647,22.3876,12
Y,2019-01-08,143.720049,155.981707,9.145068,0.09790895,4.202985,121.4277,6
Y,2019-01-09,174.291706,179.159386,8.379912,0.1047464,7.798676,32.66601,7
Y,2019-01-10,123.954268,172.840046,9.206994,0.08293673,5.793449,2.99984,2
Y,2019-01-11,107.601476,141.565928,10.80145,0.1005164,4.334979,14.59806,3
Y,2019-01-12,175.483418,162.348274,9.224569,0.1007124,8.064398,24.21628,1
Y,2019-01-13,106.369956,177.33616,8.241839,0.08636554,5.235953,35.35975,8
Y,2019-01-14,156.848777,150.263125,10.21399,0.085009,4.225023,5.432843,8
Y,2019-01-15,173.538778,233.808844,7.829489,0.07803797,5.720809,18.55615,2
Y,2019-01-16,142.519597,131.112847,9.057405,0.1031135,5.297509,79.04337,6
Y,2019-01-17,124.141095,175.815677,9.689637,0.0836166,7.684716,10.75506,3
Y,2019-01-18,110.768009,106.147964,10.32751,0.1043294,8.850641,41.58267,2
Y,2019-01-19,159.957153,240.182608,11.23593,0.08667091,3.320627,127.5682,5
Y,2019-01-20,185.468009,136.207822,8.53085,0.06817616,4.263728,4.188967,6
Y,2019-01-21,125.379381,133.956471,7.416217,0.0984257,7.829512,17.26502,9
Y,2019-01-22,112.01237,195.113004,9.414215,0.1068447,8.094576,21.50175,4
Y,2019-01-23,105.384776,149.149754,9.584969,0.08912406,5.684866,34.20979,10
Y,2019-01-24,90.257919,123.702072,10.06486,0.1120314,3.706371,21.26649,8
Y,2019-01-25,148.56431,120.095184,7.864475,0.08084414,5.981757,209.058,5
Y,2019-01-26,143.321656,168.980866,8.036373,0.09321962,3.332514,56.81559,8
Y,2019-01-27,93.252202,158.425036,10.46833,0.08376937,8.174756,47.19178,3
Y,2019-01-28,104.67927,105.669174,10.59863,0.09495527,7.828893,2.639229,6
Y,2019-01-29,94.239583,141.441337,7.033654,0.07715639,3.216229,31.67955,5
Y,2019-01-30,141.528055,148.601011,10.0429,0.08898572,6.733587,23.88195,12
Y,2019-01-31,88.805586,196.116376,6.646165,0.09074019,5.981958,19.23392,9
Y,2019-02-01,125.245692,135.654289,9.420339,0.09473895,5.953129,69.0332,4
Y,2019-02-02,129.826468,186.12387,8.289157,0.09899908,5.070335,19.88352,7
Y,2019-02-03,127.918841,154.006449,9.938272,0.07929944,6.873205,1.401954,7
Y,2019-02-04,144.483931,181.17614,9.632704,0.09188493,5.341747,171.8878,7
Y,2019-02-05,97.944287,242.618929,8.34961,0.0919304,6.81071,41.47733,11
Y,2019-02-06,170.957303,141.967812,6.778524,0.07785081,6.374853,10.86138,4
Y,2019-02-07,41.39256,215.623843,7.498968,0.08461912,4.599847,49.37915,4
Y,2019-02-08,128.954945,123.882359,9.225138,0.09254096,4.690035,49.27749,6
Y,2019-02-09,77.309534,126.992836,7.186005,0.08710097,4.379751,44.94734,8
Y,2019-02-10,116.520563,146.800505,8.158753,0.09678728,5.899323,61.25685,7
Y,2019-02-11,97.710799,200.044468,9.389886,0.0909169,4.597558,135.3742,7
Y,2019-02-12,133.9074,129.630233,8.657752,0.1012665,4.746273,6.321991,3
Y,2019-02-13,174.022013,161.606661,7.232159,0.09169748,4.312363,30.37895,3
Y,2019-02-14,206.857026,234.747299,8.974197,0.08515682,7.535103,39.55629,8
Y,2019-02-15,117.244252,108.982407,8.289243,0.08753423,5.834338,25.34335,7
Y,2019-02-16,119.668652,174.965536,10.24752,0.08908474,3.227405,180.2436,4
Y,2019-02-17,85.128723,196.982566,8.781267,0.09763456,6.393509,12.7332,11
Y,2019-02-18,147.023177,116.438442,9.547463,0.07479465,3.149934,13.74686,10
Y,2019-02-19,103.765431,162.086254,8.399546,0.0802521,6.279996,28.16986,4
Y,2019-02-20,68.143602,124.629319,8.060969,0.09141571,6.516417,17.59153,7
Y,2019-02-21,132.4743,145.319476,9.121914,0.08723284,5.324146,44.16952,8
Y,2019-02-22,189.66261,132.90514,8.047273,0.08202537,3.571955,11.55885,7
Y,2019-02-23,213.03256,142.210146,11.05212,0.07641972,7.242882,83.05666,7
Y,2019-02-24,139.428447,70.604186,8.210449,0.09248409,3.282713,65.70883,7
Y,2019-02-25,136.501424,170.972074,10.0064,0.08585361,3.105686,11.33985,7
Y,2019-02-26,155.359624,121.609612,10.70963,0.08648827,4.349821,178.2713,6
Y,2019-02-27,118.423619,131.20541,9.682163,0.08697341,5.731058,7.534851,6
Y,2019-02-28,161.28252,158.906338,8.803491,0.08913563,7.117908,8.666268,8
Y,2019-03-01,67.998953,156.448341,8.606315,0.1024508,3.013216,37.53467,8
Y,2019-03-02,126.98872,104.415959,7.095072,0.08772372,4.499959,30.69003,5
Y,2019-03-03,154.245902,178.178582,9.774022,0.08382006,6.629451,9.956872,2
Y,2019-03-04,158.888574,173.952817,8.351422,0.09227025,3.046034,4.641193,9
Y,2019-03-05,137.235898,147.308316,10.21923,0.0899771,4.640302,16.24349,4
Y,2019-03-06,125.933761,159.837353,9.724468,0.09348917,3.178564,85.38697,5
Y,2019-03-07,131.227598,181.777527,10.46475,0.07109582,7.094053,2.398336,6
Y,2019-03-08,139.406399,193.02113,11.09346,0.09028554,4.779372,137.2765,5
Y,2019-03-09,114.705421,173.747793,8.702768,0.07837137,6.007997,83.09714,7
Y,2019-03-10,148.978179,172.231947,9.534243,0.07598835,4.891074,75.8091,6
Y,2019-03-11,128.277088,145.741239,8.795176,0.1055099,4.97931,48.6635,4
Y,2019-03-12,171.928371,127.034983,9.773193,0.0943862,3.165835,3.314923,6
Y,2019-03-13,149.131329,162.500857,8.88542,0.08186569,3.213987,15.56495,3
Y,2019-03-14,100.056548,170.275035,9.113982,0.09637336,8.117126,21.09618,2
Y,2019-03-15,127.677698,134.098886,8.315274,0.09869907,4.834979,66.11013,2
Y,2019-03-16,134.193715,146.441023,9.287261,0.08483511,7.606688,73.40854,10
Y,2019-03-17,184.861165,133.074536,10.18658,0.08378323,5.64987,41.1519,9
Y,2019-03-18,171.768811,139.349569,9.420534,0.06719232,5.31426,33.55615,7
Y,2019-03-19,146.210433,157.193461,8.43032,0.09197254,3.318396,64.72429,7
Y,2019-03-20,116.464134,105.05949,8.927138,0.08596817,5.909118,41.13443,4
Y,2019-03-21,114.333913,196.029856,10.22925,0.07518122,4.482678,1.806202,5
Y,2019-03-22,131.76239,106.008032,10.49352,0.1000165,4.154548,18.46752,8
Y,2019-03-23,115.003263,209.552368,8.644094,0.08121823,8.384745,3.407579,10
Y,2019-03-24,126.196888,176.135994,9.954877,0.09395999,5.535785,132.3975,5
Y,2019-03-25,110.59802,18.6129,9.830725,0.09692358,8.369223,36.17195,4
Y,2019-03-26,143.354511,125.424406,7.892784,0.07246496,8.968321,39.14146,7
Y,2019-03-27,38.193803,69.458485,9.157305,0.1102216,4.843923,17.3135,3
Y,2019-03-28,117.588906,119.521802,8.399227,0.08978217,7.142345,8.012496,7
Y,2019-03-29,118.429367,178.108211,11.05675,0.09529923,7.599179,10.11851,5
Y,2019-03-30,128.158086,131.5749,8.574732,0.08232372,7.635436,57.77868,3
Y,2019-03-31,150.166136,232.956941,10.92971,0.07743601,7.126114,24.33241,6
Y,2019-04-01,186.473352,111.778667,10.68502,0.1026061,7.27526,82.91659,3
Y,2019-04-02,209.766644,170.832731,9.777701,0.08209472,5.968038,73.50562,2
Y,2019-04-03,146.710709,127.658208,7.473958,0.09418294,7.646159,1.436893,5
Y,2019-04-04,178.85212,146.53956,9.193741,0.08365304,7.507274,0.0186071,6
Y,2019-04-05,128.654318,149.598945,7.627495,0.07510215,4.201368,1.058275,4
Y,2019-04-06,103.41524,123.875493,9.329997,0.09110225,4.982587,46.78482,5
Y,2019-04-07,158.949094,208.445408,9.61273,0.09548299,7.939026,60.56208,2
Y,2019-04-08,62.81068,207.269983,9.904556,0.08441851,3.378908,110.4138,6
Y,2019-04-09,49.422831,117.207293,7.2307,0.09795468,7.177994,22.02888,5
Y,2019-04-10,164.996572,171.634532,9.891437,0.09282744,8.224527,64.70071,2
Y,2019-04-11,132.997051,112.080695,8.345454,0.08173285,7.588643,10.91061,6
Y,2019-04-12,128.870642,199.767546,6.772082,0.09670388,8.102573,66.51905,5
Y,2019-04-13,118.496287,165.57405,9.739777,0.09300392,3.929638,37.20964,11
Y,2019-04-14,160.823603,155.788592,8.68671,0.09348828,3.257791,24.29852,6
Y,2019-04-15,129.204418,183.287097,9.074714,0.08623125,7.604551,60.9606,6
Y,2019-04-16,114.28509,137.182381,8.110566,0.08626439,3.680943,2.447884,6
Y,2019-04-17,104.460644,80.163502,8.086894,0.1022061,3.27155,130.9275,6
Y,2019-04-18,145.014184,98.039978,9.607525,0.09665606,6.470008,51.86005,4
Y,2019-04-19,141.023242,155.95935,9.161296,0.09231119,7.244403,63.23489,4
Y,2019-04-20,147.066052,192.761421,10.43105,0.09518383,6.985551,82.2968,8
Y,2019-04-21,149.152813,180.424104,8.695961,0.09652069,6.810472,9.985096,5
Y,2019-04-22,135.573467,104.095516,10.64039,0.09633244,6.901276,4.021698,2
Y,2019-04-23,156.842504,111.338549,9.738912,0.08613543,7.707413,45.07543,11
Y,2019-04-24,141.681779,192.930895,8.689719,0.07781847,5.757005,81.38927,5
Y,2019-04-25,113.424723,181.498895,8.450515,0.0888535,3.873146,254.8413,5
Y,2019-04-26,141.250716,229.303594,10.9685,0.07310891,5.719174,43.14332,4
Y,2019-04-27,128.260339,174.948758,11.52708,0.09418159,6.121209,152.9657,11
Y,2019-04-28,86.917196,171.88943,9.738964,0.07610172,6.340173,1.953172,8
Y,2019-04-29,123.408788,83.173227,9.650287,0.1048104,3.528889,191.1781,8
Y,2019-04-30,150.710925,132.998601,9.555181,0.09700066,8.549857,6.857499,6
Y,2019-05-01,190.386913,139.017432,9.366932,0.07965249,8.112432,56.29201,5
Y,2019-05-02,118.96315,123.615462,9.123561,0.08618454,4.040975,2.004829,3
Y,2019-05-03,78.837839,119.141463,7.23266,0.08322883,5.431837,6.706745,5
Y,2019-05-04,118.465265,154.651563,9.182265,0.1020044,5.681432,20.08617,4
Y,2019-05-05,128.192103,115.531149,8.339505,0.08941993,5.612244,51.74262,4
Y,2019-05-06,202.599671,167.895524,10.19792,0.08192815,8.217025,7.675461,6
Y,2019-05-07,140.135991,154.062463,9.203854,0.0682747,6.888089,27.78956,7
Y,2019-05-08,67.429003,172.005428,9.86765,0.09242705,3.937994,150.798,7
Y,2019-05-09,143.879727,215.903482,8.766616,0.0895989,4.85234,263.7281,6
Y,2019-05-10,180.088522,147.042343,10.99519,0.08912714,3.034308,11.79739,5
Y,2019-05-11,136.389109,177.589194,8.662515,0.08280892,8.349409,22.63158,8
Y,2019-05-12,118.917271,190.633229,7.02375,0.09076622,6.055153,138.4975,5
Y,2019-05-13,104.161694,169.258891,8.807225,0.09237721,8.503831,65.1677,2
Y,2019-05-14,139.799311,147.680252,7.723338,0.09774725,8.792306,115.2771,6
Y,2019-05-15,130.289741,104.501645,9.212995,0.07146029,5.611835,135.4948,8
Y,2019-05-16,110.937178,188.382466,7.998763,0.1019958,6.218611,105.9348,6
Y,2019-05-17,93.794553,140.730504,8.907842,0.08999809,8.484792,27.64777,5
Y,2019-05-18,132.854414,202.256136,10.25441,0.1051858,5.587036,14.16173,6
Y,2019-05-19,214.119076,156.414034,8.651969,0.07611851,4.623958,32.71449,3
Y,2019-05-20,93.660845,134.283583,7.373902,0.1083891,3.251288,51.58245,9
Y,2019-05-21,43.653923,148.494855,6.187838,0.08590852,6.212058,8.197645,3
Y,2019-05-22,111.918762,150.157238,9.858087,0.105222,4.431811,46.37401,6
Y,2019-05-23,120.423718,124.804607,8.40489,0.09700519,4.597068,10.89674,2
Y,2019-05-24,93.033759,193.319507,9.308075,0.07527192,6.291919,110.4477,6
Y,2019-05-25,154.19569,171.332778,9.515551,0.1021861,4.952959,69.47211,8
Y,2019-05-26,167.134558,121.298094,8.818651,0.10586,7.639306,20.77969,6
Y,2019-05-27,137.874287,149.211458,8.212973,0.09834626,8.907682,18.78464,7
Y,2019-05-28,133.045578,203.356416,10.19408,0.08265344,7.721665,79.97198,9
Y,2019-05-29,133.466442,130.907258,10.46094,0.09122884,5.84351,100.4776,5
Y,2019-05-30,149.389465,138.636847,7.018754,0.08435437,3.588534,47.21284,7
Y,2019-05-31,84.468772,125.415401,9.712816,0.0950892,8.053549,107.9111,6
Y,2019-06-01,152.748822,165.372697,9.897391,0.08393482,7.401131,19.86924,12
Y,2019-06-02,174.537552,177.399862,7.405123,0.08772366,4.842033,53.69364,8
Y,2019-06-03,151.145842,104.064879,9.350008,0.1017694,3.354901,21.79024,3
Y,2019-06-04,95.605586,124.291418,7.438718,0.1278582,6.285232,16.37076,3
Y,2019-06-05,167.748564,120.268973,9.967594,0.09946062,7.006528,8.710829,8
Y,2019-06-06,175.701117,251.608974,11.05611,0.07358302,5.101394,11.67741,3
Y,2019-06-07,162.809011,119.574617,6.790092,0.07383823,7.914582,56.9398,8
Y,2019-06-08,176.281169,135.461196,7.849497,0.1046143,8.408323,36.95217,7
Y,2019-06-09,142.497977,116.864679,7.058503,0.09400417,5.619365,105.9456,8
Y,2019-06-10,123.760656,118.146828,9.575008,0.09918862,7.671772,93.70422,4
Y,2019-06-11,179.047675,160.120193,10.83872,0.08427192,4.268466,1.926093,7
Y,2019-06-12,90.167378,162.642648,8.864975,0.09556311,8.354645,41.41444,7
Y,2019-06-13,125.815175,128.298772,8.701354,0.1019696,7.743763,98.4065,3
Y,2019-06-14,168.331372,158.031382,8.394417,0.1022051,8.677569,80.87663,4
Y,2019-06-15,97.66547,169.062975,8.892711,0.09526966,7.867687,30.26007,8
Y,2019-06-16,92.982249,162.471497,9.145663,0.09858931,3.782564,36.37837,7
Y,2019-06-17,87.761413,160.453158,6.836756,0.07624414,5.266736,66.0271,8
Y,2019-06-18,119.296008,109.304934,10.48544,0.09353869,5.291775,1.67471,5
Y,2019-06-19,105.723625,148.465402,7.837758,0.08734008,3.839826,2.303486,2
Y,2019-06-20,151.832533,179.324681,8.70478,0.08634452,8.076924,18.19847,7
Y,2019-06-21,131.795704,173.69562,9.203441,0.09749333,6.955456,20.93924,7
Y,2019-06-22,114.159486,175.471652,8.577406,0.08729491,7.508669,52.55592,9
Y,2019-06-23,83.14283,185.692168,8.765735,0.08491369,6.202407,15.44408,6
Y,2019-06-24,250.0,56.157434,11.98521,0.09670389,6.642388,36.70192,7
Y,2019-06-25,132.78545,158.079828,9.607099,0.09520914,6.747287,3.971854,7
Y,2019-06-26,115.23315,129.467532,8.066415,0.09897084,5.79687,21.69109,3
Y,2019-06-27,60.266515,260.116673,7.851333,0.07081415,7.62325,55.56902,6
Y,2019-06-28,168.843338,192.424994,7.419041,0.09637135,4.837536,80.69671,7
Y,2019-06-29,157.323778,121.77631,10.34577,0.08708142,5.448483,44.20995,4
Y,2019-06-30,135.589993,142.080519,10.75021,0.09457425,4.574695,100.2829,4
Y,2019-07-01,158.602102,174.1065,8.151628,0.09494949,5.20571,1.08238,10
Y,2019-07-02,212.297182,197.739342,8.470506,0.07669384,8.731278,107.102,6
Y,2019-07-03,202.889818,187.742092,10.20394,0.09311873,4.616376,102.107,8
Y,2019-07-04,181.403968,216.81132,9.940213,0.08489757,5.856045,89.06794,9
Y,2019-07-05,151.838684,134.524241,8.563453,0.08534516,5.428693,3.014622,11
Y,2019-07-06,164.029993,139.727405,8.637256,0.08485037,5.297209,76.62205,7
Y,2019-07-07,162.386717,116.567777,8.866182,0.0870594,7.306254,161.6947,7
Y,2019-07-08,94.249664,230.51691,9.271503,0.07971756,5.754405,190.1391,5
Y,2019-07-09,196.792661,131.53992,9.639891,0.08434443,6.407668,99.11038,11
Y,2019-07-10,138.23216,149.116107,9.252949,0.0951091,5.501786,34.72824,6
Y,2019-07-11,122.694663,124.376953,9.7405,0.1124349,5.303603,19.83973,9
Y,2019-07-12,93.694907,141.887932,7.90483,0.0929315,3.163355,12.08079,7
Y,2019-07-13,171.75172,71.830434,10.05711,0.09998389,4.178868,33.65147,9
Y,2019-07-14,162.461923,226.943556,7.968671,0.08005263,7.394711,65.25379,5
Y,2019-07-15,121.033329,156.773234,9.727722,0.09267688,4.862891,47.68897,4
Y,2019-07-16,47.915592,130.646037,8.918488,0.09056097,3.108752,110.2835,5
Y,2019-07-17,138.209178,146.281432,8.142053,0.08537761,7.95748,100.3201,8
Y,2019-07-18,107.601085,131.119273,7.493129,0.09851445,8.695278,18.39791,0
Y,2019-07-19,121.849036,133.264001,8.494182,0.09450743,4.270324,67.74337,8
Y,2019-07-20,132.801764,141.662181,9.37822,0.09041224,4.030635,12.82166,3
Y,2019-07-21,136.649229,155.933681,9.35387,0.07941031,8.456165,37.10126,2
Y,2019-07-22,123.127065,194.263767,8.95221,0.09349309,4.124475,27.87468,7
Y,2019-07-23,133.775062,224.83851,8.828418,0.0853481,4.182613,103.3306,10
Y,2019-07-24,141.469468,127.289799,8.227356,0.09712022,3.118619,11.58448,8
Y,2019-07-25,164.209887,149.539883,8.388362,0.08252548,6.921509,14.37705,3
Y,2019-07-26,194.476761,130.678232,8.28256,0.1076433,4.870843,54.62069,3
Y,2019-07-27,148.794215,158.538038,10.09596,0.09125232,4.227154,21.37339,11
Y,2019-07-28,96.068643,121.175918,9.306058,0.08539391,7.126529,7.101775,3
Y,2019-07-29,108.366583,179.973571,8.227655,0.08484574,8.038922,18.33543,5
Y,2019-07-30,97.391706,166.033326,8.742999,0.1016667,8.271942,160.0179,4
Y,2019-07-31,113.662396,228.045922,8.302548,0.09087126,5.513041,2.686382,5
Y,2019-08-01,115.6576,156.110435,9.495359,0.08463509,4.131051,154.0934,3
Y,2019-08-02,233.814821,191.613739,11.9494,0.07888687,4.799834,37.21195,7
Y,2019-08-03,200.426268,176.87584,8.44457,0.08972029,8.685843,28.13339,6
Y,2019-08-04,172.802213,178.221676,9.511307,0.08543159,4.235987,18.73843,3
Y,2019-08-05,193.239474,131.773279,9.318632,0.09655145,7.95387,33.93906,2
Y,2019-08-06,141.384382,136.880259,9.726467,0.0927624,8.178462,49.07445,7
Y,2019-08-07,99.813688,25.796163,6.734886,0.09953991,4.792332,2.213171,4
Y,2019-08-08,139.244813,108.646698,9.36554,0.09447608,4.984859,9.536176,9
Y,2019-08-09,149.423482,146.13343,9.230202,0.07989231,8.21931,219.3312,6
Y,2019-08-10,124.076797,138.063206,8.489103,0.08230615,4.288349,36.80522,7
Y,2019-08-11,120.21478,174.646857,10.58912,0.0825113,3.95779,85.61747,3
Y,2019-08-12,165.482977,161.113217,8.418537,0.08753904,3.141319,43.52834,4
Y,2019-08-13,201.90142,156.869216,9.910265,0.08721328,8.505473,13.88644,8
Y,2019-08-14,135.470194,110.143753,9.292641,0.09345309,6.325769,172.4324,3
Y,2019-08-15,145.985845,130.083126,11.46944,0.08911452,4.083523,8.726289,6
Y,2019-08-16,139.970556,185.038936,8.209118,0.09599381,7.950051,2.093389,4
Y,2019-08-17,151.944669,133.959498,9.578613,0.07763056,6.616412,48.05474,6
Y,2019-08-18,101.431029,159.83459,8.192422,0.09150606,3.671241,22.4087,5
Y,2019-08-19,101.329219,141.342703,7.374546,0.1091159,7.558626,12.50408,4
Y,2019-08-20,143.749292,156.406726,8.589451,0.09020034,6.260792,75.90135,5
Y,2019-08-21,141.387015,87.942748,9.964276,0.08496697,4.056799,61.27341,3
Y,2019-08-22,147.738634,120.702279,9.662396,0.08738863,4.583564,32.59949,5
Y,2019-08-23,137.286258,120.35483,8.225219,0.08125531,3.98785,36.65964,4
Y,2019-08-24,136.29371,179.779997,8.933359,0.07120197,6.740963,16.79392,13
Y,2019-08-25,132.607077,117.154218,8.463783,0.1062591,7.447374,11.57418,4
Y,2019-08-26,178.787891,190.488414,7.447394,0.08643297,5.532727,29.88393,7
Y,2019-08-27,139.807756,162.62393,9.185261,0.09500841,4.259634,37.26602,10
Y,2019-08-28,177.211277,135.929523,9.920237,0.08657708,7.252258,55.70064,5
Y,2019-08-29,108.434239,216.731783,9.241033,0.09031396,5.366917,1.914472,12
Y,2019-08-30,124.504368,160.353083,7.593729,0.09933505,4.264344,31.48726,4
Y,2019-08-31,120.730777,171.222944,9.943161,0.08835123,7.82187,50.88695,7
Y,2019-09-01,223.655005,172.672408,10.65429,0.08746415,7.691422,5.320982,5
Y,2019-09-02,190.190242,132.011231,8.42825,0.09606165,8.394979,5.856923,3
Y,2019-09-03,98.719825,129.575187,8.393691,0.09503273,5.105042,35.15848,3
Y,2019-09-04,156.146029,200.846225,8.804006,0.06452197,8.082331,5.681811,4
Y,2019-09-05,169.184441,107.331824,10.14266,0.1126242,6.042437,35.15903,4
Y,2019-09-06,140.444104,162.594605,8.986215,0.09881204,3.085162,5.445817,7
Y,2019-09-07,184.017492,193.100724,8.094242,0.07869072,7.419384,56.99211,3
Y,2019-09-08,95.491681,140.075555,6.884761,0.08370417,3.306358,65.40509,8
Y,2019-09-09,184.334044,185.023071,9.483986,0.0792729,3.832537,11.24081,9
Y,2019-09-10,143.209593,139.030413,9.719074,0.08970474,8.822234,131.4475,9
Y,2019-09-11,109.756021,125.294518,7.949606,0.09871323,3.258602,42.6999,5
Y,2019-09-12,121.049027,96.006,8.810943,0.09811908,6.947095,13.53103,5
Y,2019-09-13,54.554463,161.347328,7.716106,0.08977179,5.412729,16.93562,3
Y,2019-09-14,167.18689,173.67112,10.86984,0.0725164,8.437571,29.78505,7
Y,2019-09-15,166.36504,107.072579,10.95271,0.09504951,7.512125,13.47742,7
Y,2019-09-16,101.482302,171.500821,8.37159,0.08376308,5.154503,32.49447,3
