location,Date,DDVEC,FHVEC,FG,FHX,FHXH,FHN,FHNH,FXX,FXXH,TG,TN,TNH,TX,TXH,T10N,T10NH,SQ,SP,Q,DR,RH,RHX,RHXH,PG,PX,PXH,PN,PNH,VVN,VVNH,VVX,VVXH,NG,UG,UX,UXH,UN,UNH,EV24
290,1995-12-04,59,41,41,51,17,31,1,103,8,-12,-37,24,5,13,-45,24,7,9,166,0,0,0,1,10295,10308,20,10272,1,25,3,75,22,5,85,92,5,76,18,2
290,1995-12-05,70,51,51,62,4,41,1,123,16,-39,-52,8,-32,13,-58,12,22,28,194,0,-1,-1,5,10265,10293,1,10243,24,59,21,75,1,6,69,84,1,58,5,2
290,1995-12-06,81,46,46,57,12,41,16,108,12,-51,-64,9,-43,13,-63,12,32,40,238,0,-1,-1,4,10221,10241,1,10199,24,56,22,70,1,7,73,81,22,66,11,2
290,1995-12-07,99,21,26,46,1,5,19,82,2,-32,-67,18,-7,13,-92,18,23,29,232,10,5,5,24,10194,10217,24,10182,13,12,23,56,1,6,85,95,24,76,13,2
290,1995-12-08,101,10,15,26,5,5,6,46,5,-21,-60,9,10,13,-96,12,49,62,304,0,-1,-1,1,10269,10299,24,10221,1,6,7,56,13,6,93,100,7,81,13,3
290,1995-12-09,41,21,21,31,19,5,4,57,21,-2,-10,1,9,15,-9,6,3,4,114,0,0,0,1,10337,10371,23,10298,1,15,24,42,8,8,92,97,24,89,12,1
290,1995-12-10,44,10,10,31,2,5,13,46,1,-13,-23,24,1,1,-20,24,0,0,92,0,0,0,1,10373,10385,10,10360,24,0,17,15,2,8,100,100,7,97,1,1
290,1995-12-11,238,10,10,15,3,5,4,31,7,4,-24,1,24,24,-21,6,2,3,65,10,1,1,21,10337,10358,1,10317,24,1,15,16,7,8,100,100,1,100,1,1
290,1995-12-12,40,31,31,41,11,5,1,72,4,21,10,24,31,1,7,24,23,30,217,0,-1,-1,5,10323,10335,22,10313,5,7,1,60,9,7,96,100,1,92,14,2
290,1995-12-13,47,15,15,41,23,5,8,67,23,-20,-50,16,10,1,-69,24,23,30,222,0,0,0,1,10325,10332,10,10315,18,3,8,57,3,6,98,100,10,95,4,2
290,1995-12-14,45,62,62,82,12,31,1,144,24,5,-16,1,12,12,-15,6,3,4,160,0,-1,-1,10,10304,10317,1,10290,24,35,3,80,13,7,86,98,3,73,24,2
290,1995-12-15,67,41,41,72,3,21,21,129,3,-23,-43,21,7,1,-53,24,29,37,203,0,0,0,1,10285,10294,8,10272,24,45,24,75,1,4,81,93,24,72,3,2
290,1995-12-16,70,41,41,51,10,26,20,98,12,-24,-39,1,-2,12,-46,6,57,74,340,0,0,0,1,10248,10273,1,10217,24,22,8,50,1,2,89,92,5,81,13,3
290,1995-12-17,99,15,21,26,1,5,21,57,2,-24,-31,1,-17,23,-35,6,0,0,64,0,-1,-1,24,10192,10211,2,10166,24,18,24,30,1,8,94,98,22,92,1,1
290,1995-12-18,269,5,15,31,17,0,9,51,17,-4,-18,1,9,12,-15,6,0,0,36,18,4,2,12,10160,10183,23,10147,7,2,8,30,24,8,100,100,5,98,19,0
290,1995-12-19,218,15,15,21,1,5,19,41,1,12,-3,1,21,13,-5,6,0,0,61,6,1,1,7,10158,10180,2,10126,24,2,20,30,1,8,99,100,9,98,2,1
290,1995-12-20,46,5,10,36,13,5,1,62,13,-7,-60,20,17,1,-90,24,15,20,110,70,69,16,7,10129,10197,24,10089,7,1,1,70,14,5,99,100,1,90,15,1
290,1995-12-21,120,15,21,36,14,10,1,57,14,-25,-46,1,-13,13,-91,6,0,0,139,0,0,0,1,10154,10206,2,10069,24,18,8,60,12,6,93,99,1,87,13,1
290,1995-12-22,185,36,46,67,15,21,2,123,21,54,-17,1,105,20,-21,6,0,0,32,68,113,33,11,9950,10070,1,9864,24,9,8,63,24,8,97,100,6,91,23,0
290,1995-12-23,265,21,41,62,1,15,23,103,1,59,2,23,103,1,2,24,0,0,37,104,90,14,2,9855,9946,24,9800,8,18,12,65,5,8,97,100,23,95,1,0
290,1995-12-24,48,15,21,31,1,10,20,57,1,-12,-48,20,8,1,-70,24,40,52,266,0,0,0,1,9983,9998,16,9950,1,45,1,80,9,6,89,95,1,82,17,3
290,1995-12-25,220,36,36,67,21,5,3,123,21,-15,-66,8,15,24,-90,12,2,3,117,0,-1,-1,9,9947,9970,1,9932,20,16,13,65,23,6,95,99,8,90,12,1
290,1995-12-26,17,15,26,57,1,5,7,103,1,-14,-68,24,14,1,-102,24,42,55,301,0,-1,-1,10,10045,10134,24,9955,1,62,9,75,13,4,87,100,9,69,15,3
290,1995-12-27,79,5,5,15,11,0,17,31,13,-68,-108,23,1,14,-134,24,67,87,505,0,0,0,1,10170,10182,20,10139,1,45,23,70,12,0,88,96,2,62,14,4
290,1995-12-28,139,0,5,15,9,0,3,26,9,-92,-142,6,-17,14,-158,24,67,87,490,0,0,0,1,10197,10222,23,10175,1,45,1,70,12,1,88,94,16,68,14,3
290,1995-12-29,83,21,21,41,18,5,1,77,20,-77,-139,7,-17,14,-166,12,67,87,572,0,0,0,1,10208,10229,10,10164,24,50,7,75,23,1,73,90,3,54,13,4
290,1995-12-30,93,51,51,62,11,41,1,113,11,-59,-92,8,-37,22,-99,12,65,84,309,0,0,0,1,10063,10159,1,9978,24,65,4,75,9,4,57,63,8,49,12,3
290,1995-12-31,73,36,36,46,4,31,17,87,3,-40,-53,21,-27,4,-51,24,0,0,122,0,-1,-1,6,9986,10029,23,9962,6,20,18,65,1,8,81,91,18,66,1,1
290,1996-01-01,73,31,31,36,12,26,9,67,3,-42,-54,5,-33,19,-51,6,0,0,77,0,-1,-1,3,10049,10068,24,10030,1,14,9,31,1,8,91,96,10,88,21,1
290,1996-01-02,62,26,26,36,4,15,17,67,4,-37,-58,19,-16,13,-78,24,53,68,269,0,0,0,1,10138,10214,24,10071,1,32,1,57,23,5,82,88,1,73,13,2
290,1996-01-03,84,21,26,31,10,15,6,57,10,-29,-48,16,-4,14,-89,18,43,55,297,0,0,0,1,10245,10256,19,10216,1,45,17,60,23,5,79,100,17,64,14,3
290,1996-01-04,114,36,36,46,18,15,3,82,18,-34,-67,8,-3,14,-84,12,59,75,340,0,0,0,1,10185,10238,1,10121,24,56,7,68,12,4,79,88,3,69,14,3
290,1996-01-05,103,46,46,67,21,31,1,108,18,-32,-50,7,-9,15,-57,6,48,61,301,0,0,0,1,10070,10114,1,10044,23,59,24,65,5,4,66,78,1,54,14,3
290,1996-01-06,100,51,51,72,6,31,24,129,6,-39,-64,8,-18,24,-69,12,65,82,352,0,-1,-1,18,10012,10045,1,9957,24,56,5,68,12,4,67,72,4,58,13,3
290,1996-01-07,155,31,36,51,6,31,10,87,6,38,-18,1,70,18,-16,6,0,0,74,51,29,7,15,9975,10065,24,9928,6,20,8,65,22,7,89,98,8,70,1,1
290,1996-01-08,152,31,31,41,12,26,5,72,12,47,24,24,73,14,18,24,52,65,295,0,0,0,1,10107,10125,10,10071,1,58,6,70,15,3,93,97,2,85,12,4
290,1996-01-09,135,31,36,57,7,21,18,93,7,55,23,2,87,16,17,6,0,0,142,0,-1,-1,11,10056,10082,1,10037,7,68,11,78,12,8,80,94,1,62,16,2
290,1996-01-10,129,15,15,26,1,5,23,51,15,56,22,23,85,13,8,24,5,6,169,13,11,10,16,10084,10092,10,10073,24,22,17,70,1,7,93,100,24,86,2,2
290,1996-01-11,147,31,31,46,13,15,1,87,14,55,30,1,82,14,15,6,12,15,179,0,-1,-1,9,10028,10072,1,9997,24,40,1,65,13,7,87,100,1,79,14,2
290,1996-01-12,153,26,26,36,12,21,3,72,12,90,63,1,123,13,58,24,30,37,298,0,0,0,1,10038,10085,24,9997,1,62,8,75,12,7,78,84,19,66,13,4
290,1996-01-13,186,31,36,57,11,10,23,103,11,73,-2,24,112,13,-37,24,67,82,384,0,0,0,1,10151,10206,24,10091,1,59,24,80,11,3,84,100,24,70,13,5
290,1996-01-14,96,21,21,31,5,5,7,67,20,35,-4,7,93,13,-22,6,57,70,354,0,0,0,1,10220,10240,24,10209,1,9,20,75,12,4,91,100,1,70,13,4
290,1996-01-15,119,21,21,31,8,10,18,57,7,13,-13,5,58,14,-25,24,63,77,357,0,0,0,1,10267,10289,24,10241,1,20,24,65,13,3,92,98,8,77,13,4
290,1996-01-16,144,10,10,15,5,5,13,31,2,-4,-30,24,19,14,-40,24,0,0,149,0,0,0,1,10304,10312,21,10291,1,1,16,30,2,6,100,100,7,98,1,2
290,1996-01-17,130,15,15,21,12,5,2,31,5,-15,-37,3,-3,15,-53,6,0,0,120,0,0,0,1,10290,10305,9,10268,24,1,11,14,3,8,100,100,1,100,1,1
290,1996-01-18,120,15,15,21,10,10,1,51,17,-15,-20,1,-11,15,-18,6,0,0,84,0,-1,-1,7,10245,10266,1,10229,23,3,1,18,19,8,100,100,1,100,1,1
290,1996-01-19,103,31,31,46,20,21,1,87,20,-22,-30,24,-13,15,-34,24,2,2,79,0,0,0,1,10198,10226,1,10177,24,9,1,57,23,7,97,100,1,89,24,1
290,1996-01-20,107,62,67,77,9,46,1,144,9,-15,-28,1,-6,14,-33,6,0,0,183,0,0,0,1,10182,10205,23,10169,5,56,3,62,14,7,75,89,1,67,23,2
290,1996-01-21,95,51,51,62,1,36,19,113,3,-26,-47,20,-6,14,-52,24,10,12,232,0,0,0,1,10213,10221,9,10208,1,40,17,57,1,5,71,83,20,62,14,2
290,1996-01-22,88,46,46,67,19,31,3,118,20,-37,-61,24,-2,14,-66,24,71,83,432,0,0,0,1,10205,10218,10,10187,23,38,7,58,13,1,75,86,8,61,13,4
290,1996-01-23,85,57,57,67,6,46,3,134,11,-57,-75,5,-34,14,-78,6,49,57,374,0,0,0,1,10161,10189,1,10140,15,50,1,60,13,2,75,80,8,64,14,3
290,1996-01-24,78,57,57,67,11,46,3,129,17,-59,-82,24,-37,13,-86,24,27,31,308,0,0,0,1,10159,10185,23,10134,5,40,7,70,22,4,69,79,1,56,22,3
290,1996-01-25,72,67,67,77,13,57,1,154,14,-94,-123,8,-69,16,-124,12,71,82,488,0,0,0,1,10186,10195,9,10175,14,57,8,70,1,0,57,73,5,40,15,3
290,1996-01-26,74,62,62,77,8,46,19,144,8,-104,-114,8,-89,24,-112,6,0,0,94,70,55,15,15,10175,10186,1,10165,16,5,13,65,1,7,76,87,15,64,1,1
290,1996-01-27,75,46,46,57,4,41,7,93,1,-80,-95,24,-61,13,-104,24,3,3,201,0,-1,-1,1,10219,10266,24,10173,1,50,7,57,10,5,76,81,2,70,15,1
290,1996-01-28,70,46,46,62,15,36,8,113,16,-72,-115,7,-39,20,-125,12,78,88,604,0,0,0,1,10260,10279,9,10240,24,57,1,80,15,1,72,82,6,50,14,5
290,1996-01-29,72,46,46,62,20,36,4,98,1,-50,-79,8,-23,16,-86,12,44,49,421,0,0,0,1,10238,10254,24,10228,15,56,17,65,1,2,78,81,5,73,11,4
290,1996-01-30,79,41,41,62,21,26,19,98,11,-45,-77,8,-13,14,-87,12,80,89,610,0,0,0,1,10280,10300,23,10256,1,50,7,62,11,0,73,85,8,57,14,5
290,1996-01-31,77,41,46,67,23,26,11,113,24,-40,-63,9,-4,14,-70,12,80,89,591,0,0,0,1,10283,10300,9,10249,24,50,7,63,12,0,74,88,4,58,13,5
290,1996-02-01,86,10,15,41,1,0,23,98,1,-65,-128,6,14,14,-165,12,82,91,679,0,0,0,1,10201,10246,1,10168,24,26,24,59,12,0,74,93,23,48,12,5
290,1996-02-02,17,10,10,21,15,0,1,57,24,-40,-127,3,7,14,-148,6,0,0,182,46,11,4,22,10128,10166,1,10108,15,14,21,56,8,6,85,98,22,68,11,2
290,1996-02-03,325,21,21,36,7,15,17,72,7,-24,-29,8,-17,12,-29,12,0,0,184,0,-1,-1,1,10144,10183,24,10115,1,19,5,50,8,8,90,94,6,82,9,2
290,1996-02-04,265,5,15,21,1,0,8,51,20,-39,-92,7,-16,22,-128,12,12,13,379,8,5,3,22,10186,10202,10,10173,23,1,7,57,21,7,95,98,23,87,21,3
290,1996-02-05,171,10,21,36,24,10,6,72,21,-10,-49,24,11,15,-57,24,7,8,273,10,5,4,7,10137,10170,1,10074,24,20,10,57,2,7,91,98,7,76,21,3
290,1996-02-06,93,46,46,57,9,36,1,98,11,-71,-88,8,-38,14,-96,12,85,91,724,0,0,0,1,10037,10067,1,10017,13,35,1,62,14,2,75,89,4,64,12,6
290,1996-02-07,94,46,46,62,12,26,22,103,12,-84,-107,24,-43,15,-114,6,69,73,620,0,0,0,1,10006,10041,1,9977,18,57,1,67,14,4,62,70,23,52,14,5
290,1996-02-08,55,21,21,41,6,5,19,67,6,-118,-181,24,-80,14,-212,24,67,71,594,0,0,0,1,10115,10197,24,10021,1,25,24,60,6,5,73,88,21,62,15,4
290,1996-02-09,115,26,21,46,18,0,2,82,18,-102,-210,8,-4,24,-230,12,50,52,545,0,0,0,1,10183,10210,7,10131,24,20,7,45,24,4,77,86,1,66,14,4
290,1996-02-10,152,36,41,46,1,36,3,93,5,12,-19,5,37,20,-19,6,0,0,259,0,-1,-1,5,10096,10125,1,10088,12,35,5,68,21,7,80,86,23,74,4,3
290,1996-02-11,191,46,46,57,11,36,2,108,13,35,24,1,44,11,20,6,1,1,192,40,27,9,1,10078,10086,1,10071,23,25,23,68,7,8,92,97,20,85,10,2
290,1996-02-12,150,41,41,77,13,21,19,154,13,31,16,15,42,10,14,18,0,0,66,71,120,40,13,9940,10066,1,9862,17,45,16,70,18,8,94,97,1,86,9,1
290,1996-02-13,19,51,57,77,18,21,2,118,23,6,-2,6,21,1,-1,6,0,0,51,14,5,4,5,10024,10168,24,9891,1,4,7,58,1,8,95,100,5,88,23,1
290,1996-02-14,15,46,46,77,1,15,22,139,1,-5,-18,24,9,1,-18,24,0,0,119,0,-1,-1,1,10285,10358,24,10180,1,40,3,60,19,8,85,90,3,81,23,1
290,1996-02-15,232,36,41,67,22,10,4,108,20,-6,-25,8,14,24,-25,12,11,11,371,49,18,6,23,10314,10358,2,10229,24,18,22,62,4,8,83,98,23,73,13,4
290,1996-02-16,256,57,62,87,24,41,3,144,17,46,14,1,71,16,12,6,0,0,80,70,51,18,15,10161,10223,1,10096,24,3,10,80,17,7,93,100,3,74,24,1
290,1996-02-17,279,72,77,108,2,26,22,185,4,41,15,22,61,13,4,24,7,7,277,30,30,12,9,10111,10160,19,10065,5,58,2,73,24,7,84,96,22,73,4,3
290,1996-02-18,212,51,57,87,7,31,17,154,11,32,3,21,58,10,1,24,17,17,249,127,153,32,7,9938,10100,1,9880,22,20,24,80,14,7,93,99,22,80,14,3
290,1996-02-19,7,15,41,93,24,21,1,154,21,5,-20,24,29,10,-21,24,0,0,198,29,28,15,1,9948,10060,24,9884,1,23,7,70,22,8,95,99,1,81,24,2
290,1996-02-20,26,77,77,93,2,41,23,154,2,-35,-59,24,-20,1,-66,24,2,2,346,50,9,3,6,10171,10239,21,10072,1,25,6,75,20,7,81,94,6,69,20,3
290,1996-02-21,359,41,41,57,10,5,24,93,9,-51,-101,24,-25,15,-131,24,52,50,611,0,0,0,1,10209,10231,1,10191,24,65,6,83,14,5,73,89,24,63,15,5
290,1996-02-22,279,15,21,51,12,5,1,87,12,-43,-114,1,7,15,-142,6,26,25,539,0,-1,-1,9,10182,10189,1,10176,15,62,24,81,12,5,78,92,7,55,14,5
290,1996-02-23,184,26,26,41,11,10,3,72,16,-20,-86,8,18,14,-110,12,92,88,1000,0,0,0,1,10161,10174,1,10145,24,30,7,65,12,3,77,97,8,57,15,10
290,1996-02-24,176,46,46,62,23,31,2,118,23,18,-25,6,49,16,-31,6,26,25,538,10,3,3,24,10087,10141,1,10036,24,57,24,70,15,6,76,89,24,70,15,6
290,1996-02-25,184,62,62,67,3,46,23,144,13,72,39,1,97,16,35,6,16,15,438,19,2,1,2,10031,10045,24,10021,5,58,1,75,13,7,75,91,5,58,20,6
290,1996-02-26,204,31,36,62,2,5,20,113,2,62,-14,24,99,11,-24,24,5,5,382,20,11,9,17,10105,10169,24,10047,1,20,24,80,14,7,79,99,24,64,1,5
290,1996-02-27,37,10,15,36,24,0,3,57,23,27,-14,4,56,14,-17,6,0,0,325,7,2,2,13,10212,10244,24,10173,1,1,6,70,17,7,97,100,3,86,15,4
290,1996-02-28,52,41,41,51,8,26,23,93,8,27,8,24,58,15,9,24,30,28,556,0,0,0,1,10268,10296,24,10243,1,3,24,40,13,7,94,100,24,86,13,7
290,1996-02-29,328,21,26,46,15,10,9,98,18,18,-9,9,62,15,-4,12,17,16,580,6,1,1,18,10297,10313,10,10287,17,0,6,72,15,7,92,100,1,69,14,7
290,1996-03-01,331,31,36,57,15,5,23,103,13,12,-57,23,58,14,-95,24,29,27,479,0,-1,-1,2,10265,10287,1,10245,15,65,11,84,17,5,81,97,24,54,15,5
290,1996-03-02,309,21,21,41,12,5,22,72,12,2,-50,1,48,14,-90,6,42,39,779,0,-1,-1,24,10241,10272,1,10199,24,12,7,75,11,7,85,100,8,61,14,8
290,1996-03-03,19,15,15,31,14,0,22,62,16,-2,-61,24,48,14,-93,24,96,88,1161,0,-1,-1,1,10214,10227,20,10194,3,28,7,80,17,4,79,98,4,47,14,12
290,1996-03-04,228,21,26,51,14,0,2,87,14,0,-74,3,35,12,-103,6,3,3,472,38,11,7,23,10188,10220,1,10167,21,13,16,68,12,7,91,100,21,59,12,5
290,1996-03-05,299,26,26,41,10,10,21,77,10,15,0,22,33,14,0,24,0,0,201,3,1,1,7,10220,10257,23,10170,1,20,2,62,6,8,95,100,1,88,20,2
290,1996-03-06,306,26,26,51,20,10,1,82,15,34,4,1,62,14,3,6,7,6,342,9,4,3,15,10228,10253,1,10186,24,14,6,80,16,8,93,100,3,79,18,4
290,1996-03-07,63,51,51,67,5,36,22,118,5,23,0,24,56,14,-9,24,8,7,411,0,-1,-1,3,10224,10268,24,10182,3,56,17,65,14,5,79,91,1,70,14,5
290,1996-03-08,92,51,51,72,11,36,2,129,11,22,-19,6,78,14,-27,6,103,91,1260,0,0,0,1,10258,10269,8,10242,16,56,6,67,14,0,66,83,6,44,14,14
290,1996-03-09,100,46,46,62,9,41,2,108,9,21,-16,7,72,15,-25,6,103,91,1279,0,0,0,1,10268,10293,24,10256,15,57,6,75,16,0,61,73,6,41,16,15
290,1996-03-10,73,41,41,57,10,31,3,103,11,10,-26,7,65,14,-38,6,103,90,1346,0,0,0,1,10300,10318,9,10273,24,42,6,67,20,0,59,78,5,41,13,15
290,1996-03-11,74,41,41,57,15,26,23,108,16,-20,-48,24,22,15,-60,24,33,29,718,0,-1,-1,10,10238,10266,1,10223,14,60,1,75,17,4,64,80,2,45,17,7
290,1996-03-12,75,36,36,57,10,21,2,103,15,-33,-67,6,1,13,-93,6,92,79,1153,0,0,0,1,10200,10232,1,10178,24,60,6,65,1,1,62,81,6,43,15,11
290,1996-03-13,70,41,41,57,12,21,1,113,13,-33,-59,6,0,13,-69,6,54,46,963,0,0,0,1,10154,10178,1,10135,16,45,24,62,1,2,68,82,6,53,16,9
290,1996-03-14,91,51,51,72,10,26,1,134,10,-3,-49,3,48,14,-60,6,79,67,1231,0,0,0,1,10129,10146,1,10110,15,30,3,57,11,2,71,84,6,52,13,13
290,1996-03-15,88,51,51,62,3,31,24,123,9,21,-13,6,74,14,-20,6,78,66,1233,0,0,0,1,10121,10129,8,10112,24,30,3,56,12,2,67,80,24,46,13,14
290,1996-03-16,75,46,46,62,12,36,22,113,12,31,3,1,76,15,-6,6,40,34,868,0,0,0,1,10116,10138,24,10104,15,28,9,42,12,6,77,83,8,65,12,10
290,1996-03-17,79,26,26,41,1,15,18,87,1,38,15,5,76,16,14,6,0,0,439,0,0,0,1,10170,10194,23,10140,1,32,23,48,17,8,77,84,24,65,15,5
290,1996-03-18,68,26,26,36,10,15,24,67,11,33,13,3,60,15,11,6,16,13,550,0,-1,-1,10,10193,10199,9,10186,16,25,4,50,19,8,82,87,2,73,15,7
290,1996-03-19,80,15,15,21,1,10,4,67,13,52,-1,5,111,14,-31,24,33,27,892,0,0,0,1,10164,10190,1,10130,24,22,5,56,12,6,75,92,5,53,14,11
290,1996-03-20,73,10,15,26,20,5,3,57,15,68,-4,7,129,14,-15,12,54,45,1041,0,0,0,1,10111,10127,1,10100,15,16,7,56,14,5,73,97,7,48,15,14
290,1996-03-21,106,21,26,41,11,10,7,103,16,74,16,7,141,14,5,12,34,28,922,50,41,14,18,10103,10114,8,10090,15,14,6,58,13,7,83,99,22,54,12,13
290,1996-03-22,201,15,21,36,14,10,1,77,14,78,60,24,103,13,41,24,4,3,458,14,24,19,6,10140,10168,24,10107,1,11,7,57,13,8,92,99,1,74,13,6
290,1996-03-23,193,15,26,36,15,10,1,62,23,87,53,5,109,14,44,6,0,0,424,0,-1,-1,6,10165,10174,8,10158,16,12,1,50,11,8,94,99,2,82,13,6
290,1996-03-24,352,21,26,41,2,10,18,77,2,58,24,23,93,1,3,24,0,0,375,0,-1,-1,1,10225,10256,23,10167,1,8,5,45,14,8,96,100,4,88,13,5
290,1996-03-25,88,31,36,51,9,21,23,113,13,62,24,24,121,15,17,6,80,64,1328,0,0,0,1,10203,10248,1,10145,24,9,1,65,15,6,78,98,1,54,15,17
290,1996-03-26,16,46,46,72,19,21,1,123,19,16,-28,24,34,8,-44,24,0,0,225,0,-1,-1,13,10150,10195,24,10128,4,8,6,80,22,7,85,100,6,62,21,3
290,1996-03-27,7,26,26,36,2,5,22,87,12,7,-61,6,70,15,-91,6,117,93,1910,0,0,0,1,10225,10245,11,10200,1,75,1,84,11,1,60,88,6,35,11,21
290,1996-03-28,237,41,41,72,13,5,2,123,13,20,-47,4,76,14,-73,6,19,15,985,25,21,9,20,10129,10197,1,10095,17,20,20,80,1,7,71,97,20,40,13,11
290,1996-03-29,292,36,41,62,13,21,18,118,14,30,2,22,82,14,-8,24,36,28,953,9,10,9,15,10108,10119,23,10096,3,57,5,80,11,6,84,97,3,56,12,11
290,1996-03-30,329,21,26,57,17,0,23,108,15,10,-56,24,60,14,-92,24,62,48,1164,4,2,2,13,10130,10158,23,10111,4,7,12,80,10,4,79,96,7,45,16,13
290,1996-03-31,277,10,15,41,15,0,23,113,15,-8,-68,4,60,15,-103,6,44,34,1087,9,3,2,13,10142,10159,1,10128,16,2,5,80,13,4,86,100,5,55,15,11
290,1996-04-01,6,10,10,31,15,0,2,98,12,-23,-88,6,39,15,-117,6,30,23,861,0,0,0,1,10144,10160,24,10134,2,62,5,80,1,3,77,96,1,51,15,8
290,1996-04-02,26,10,15,36,15,0,1,98,20,-8,-87,6,57,14,-118,6,75,58,1390,0,-1,-1,13,10203,10257,24,10160,1,50,17,75,14,3,75,97,7,50,14,14
290,1996-04-03,32,41,46,72,12,21,1,113,11,25,-51,6,87,15,-70,6,113,86,1709,0,0,0,1,10289,10308,22,10258,1,30,4,70,12,1,67,92,5,40,16,20
290,1996-04-04,57,46,46,72,12,26,3,134,13,51,-24,4,122,15,-43,6,98,75,1760,0,0,0,1,10296,10314,7,10279,16,56,5,78,10,2,49,87,4,23,15,22
290,1996-04-05,72,46,46,67,12,31,1,129,12,53,-4,5,108,14,-14,6,87,66,1733,0,0,0,1,10234,10278,1,10200,24,56,24,70,1,5,66,76,22,53,13,22
290,1996-04-06,102,21,26,36,11,15,6,72,12,76,36,24,127,17,15,24,35,26,987,0,-1,-1,7,10185,10196,1,10173,16,40,6,60,11,5,72,87,23,52,16,14
290,1996-04-07,229,5,21,41,14,0,24,82,18,89,4,24,167,13,-21,24,50,37,1256,0,0,0,1,10199,10237,24,10175,3,22,24,60,16,4,71,95,24,44,14,18
290,1996-04-08,240,10,15,31,10,0,21,62,12,57,2,3,92,13,-34,6,0,0,461,0,-1,-1,10,10263,10280,20,10237,2,10,5,59,11,7,83,99,4,63,15,6
290,1996-04-09,179,10,10,31,10,0,1,51,10,67,-20,6,122,16,-48,6,9,7,585,0,0,0,1,10260,10277,1,10231,24,28,4,56,9,6,78,100,7,60,16,8
290,1996-04-10,155,0,10,26,9,0,12,46,10,90,50,3,122,14,35,6,0,0,425,20,9,7,24,10191,10225,1,10162,24,14,24,45,8,8,81,99,23,66,9,6
290,1996-04-11,60,31,36,62,19,10,2,123,21,69,8,24,115,12,0,24,1,1,523,59,19,5,2,10166,10203,24,10150,4,4,5,65,21,8,89,100,5,70,24,7
290,1996-04-12,53,36,41,51,9,21,22,93,9,15,-25,5,63,15,-42,24,117,86,2022,0,0,0,1,10202,10215,7,10189,15,65,1,81,8,3,59,80,5,41,16,23
290,1996-04-13,42,21,26,41,14,0,2,77,17,37,-57,3,113,14,-85,6,77,56,1609,0,0,0,1,10220,10242,24,10204,3,59,5,75,15,3,68,89,3,46,16,19
290,1996-04-14,71,15,15,31,10,5,8,72,12,49,-40,4,125,14,-75,6,73,53,1731,0,0,0,1,10257,10274,24,10240,1,56,5,70,12,3,66,99,5,35,15,22
290,1996-04-15,180,10,15,26,11,0,6,67,13,74,-32,4,159,15,-72,6,128,92,2142,0,0,0,1,10268,10293,9,10238,24,65,5,82,9,3,53,87,4,26,16,29
290,1996-04-16,143,15,26,36,22,15,2,82,13,114,-12,4,184,14,-46,6,127,91,2046,0,0,0,1,10177,10232,1,10122,24,60,5,75,10,4,39,81,4,20,16,31
290,1996-04-17,151,21,36,57,10,10,1,118,13,128,49,2,209,15,-4,6,118,84,2159,0,0,0,1,10106,10142,24,10083,15,65,1,75,13,3,42,84,23,16,14,34
290,1996-04-18,212,31,36,62,13,15,1,108,13,126,72,23,173,15,27,24,120,85,2112,0,0,0,1,10176,10187,10,10145,1,58,6,70,18,4,62,87,5,41,16,33
290,1996-04-19,206,21,31,67,12,0,19,113,12,137,41,3,214,15,15,6,91,64,1945,0,0,0,1,10177,10195,7,10159,24,65,1,80,13,6,58,86,3,34,15,31
290,1996-04-20,165,21,21,46,15,0,4,98,13,174,40,5,261,14,11,6,78,55,1812,0,0,0,1,10124,10155,1,10101,18,60,5,77,13,7,49,98,5,24,16,31
290,1996-04-21,186,41,41,72,13,15,20,134,15,199,127,5,263,15,85,24,115,81,2155,0,0,0,1,10091,10104,8,10073,16,65,4,81,18,3,29,42,5,19,12,39
290,1996-04-22,161,26,31,51,13,15,18,108,12,204,147,5,267,13,120,24,82,57,1877,0,0,0,1,10082,10101,8,10053,24,70,19,81,6,4,35,47,5,26,16,34
290,1996-04-23,217,41,46,77,9,15,1,134,16,170,109,23,207,9,88,6,43,30,1184,0,-1,-1,7,10075,10139,24,10040,4,70,1,82,18,6,55,76,13,43,4,20
290,1996-04-24,220,31,36,57,10,15,18,103,11,114,81,7,171,12,73,24,76,53,1733,13,42,24,19,10178,10212,24,10143,1,56,24,82,12,5,71,93,24,41,12,26
290,1996-04-25,243,26,31,57,13,5,21,93,13,98,15,24,159,15,-22,24,87,60,1746,0,-1,-1,12,10233,10246,20,10213,1,48,3,81,17,3,75,98,24,45,15,25
290,1996-04-26,252,21,26,46,8,0,21,87,11,105,18,1,167,14,-17,6,23,16,1015,0,0,0,1,10215,10237,1,10199,17,50,24,75,17,4,78,99,24,61,12,15
290,1996-04-27,6,5,5,15,6,0,1,36,13,119,21,4,197,14,1,6,50,34,1529,0,0,0,1,10164,10202,1,10124,24,1,4,62,16,3,79,100,2,46,15,23
290,1996-04-28,351,31,36,51,19,5,1,98,20,114,46,23,174,14,38,24,67,46,1905,3,5,5,6,10110,10120,1,10093,16,45,3,82,11,5,69,91,2,39,16,29
290,1996-04-29,357,10,15,31,14,0,22,57,7,64,-4,24,110,13,-34,24,39,26,1283,0,0,0,1,10091,10113,1,10070,24,70,20,80,7,6,72,95,23,51,13,17
290,1996-04-30,292,5,10,26,15,0,1,67,15,79,-28,5,157,16,-54,6,102,69,2179,0,0,0,1,10044,10064,1,10028,18,62,21,80,14,4,63,99,6,34,15,30
